RT,BPI,TIC,Species,Parts
14.357,15125,114800,Alnus_hirsuta_var_sibirica,leaves
14.39,4366,75127,Alnus_hirsuta_var_sibirica,leaves
14.414,2563,67935,Alnus_hirsuta_var_sibirica,leaves
14.437,2130,62566,Alnus_hirsuta_var_sibirica,leaves
14.456,2312,65377,Alnus_hirsuta_var_sibirica,leaves
14.47,2018,62948,Alnus_hirsuta_var_sibirica,leaves
14.483,2602,61344,Alnus_hirsuta_var_sibirica,leaves
14.497,1846,64456,Alnus_hirsuta_var_sibirica,leaves
14.52,1740,60874,Alnus_hirsuta_var_sibirica,leaves
14.534,1513,66993,Alnus_hirsuta_var_sibirica,leaves
14.553,1720,61875,Alnus_hirsuta_var_sibirica,leaves
14.567,2018,67514,Alnus_hirsuta_var_sibirica,leaves
14.58,2387,65423,Alnus_hirsuta_var_sibirica,leaves
14.594,2044,65079,Alnus_hirsuta_var_sibirica,leaves
14.607,2003,63704,Alnus_hirsuta_var_sibirica,leaves
14.621,2352,68221,Alnus_hirsuta_var_sibirica,leaves
14.634,2374,66101,Alnus_hirsuta_var_sibirica,leaves
14.653,2342,64985,Alnus_hirsuta_var_sibirica,leaves
14.677,1683,60712,Alnus_hirsuta_var_sibirica,leaves
14.69,2491,67546,Alnus_hirsuta_var_sibirica,leaves
14.714,1894,61733,Alnus_hirsuta_var_sibirica,leaves
14.743,2047,63843,Alnus_hirsuta_var_sibirica,leaves
14.757,2679,64948,Alnus_hirsuta_var_sibirica,leaves
14.77,2029,67542,Alnus_hirsuta_var_sibirica,leaves
14.784,3030,68483,Alnus_hirsuta_var_sibirica,leaves
14.797,2428,61164,Alnus_hirsuta_var_sibirica,leaves
14.811,1994,63779,Alnus_hirsuta_var_sibirica,leaves
14.824,2906,65476,Alnus_hirsuta_var_sibirica,leaves
14.843,2304,61878,Alnus_hirsuta_var_sibirica,leaves
14.857,2637,64390,Alnus_hirsuta_var_sibirica,leaves
14.87,2680,62968,Alnus_hirsuta_var_sibirica,leaves
14.884,2181,57803,Alnus_hirsuta_var_sibirica,leaves
14.897,2262,57685,Alnus_hirsuta_var_sibirica,leaves
14.911,2683,63901,Alnus_hirsuta_var_sibirica,leaves
14.924,2744,63236,Alnus_hirsuta_var_sibirica,leaves
14.944,2732,63551,Alnus_hirsuta_var_sibirica,leaves
14.957,2081,61697,Alnus_hirsuta_var_sibirica,leaves
14.971,2542,63417,Alnus_hirsuta_var_sibirica,leaves
14.984,2463,65803,Alnus_hirsuta_var_sibirica,leaves
14.998,2825,67206,Alnus_hirsuta_var_sibirica,leaves
15.021,2092,58155,Alnus_hirsuta_var_sibirica,leaves
15.05,2647,64818,Alnus_hirsuta_var_sibirica,leaves
15.064,3148,65810,Alnus_hirsuta_var_sibirica,leaves
15.077,2838,66090,Alnus_hirsuta_var_sibirica,leaves
15.091,2645,63819,Alnus_hirsuta_var_sibirica,leaves
15.114,2841,58485,Alnus_hirsuta_var_sibirica,leaves
15.134,2561,63809,Alnus_hirsuta_var_sibirica,leaves
15.147,3281,58754,Alnus_hirsuta_var_sibirica,leaves
15.161,2323,63212,Alnus_hirsuta_var_sibirica,leaves
15.174,3145,64730,Alnus_hirsuta_var_sibirica,leaves
15.188,2964,64924,Alnus_hirsuta_var_sibirica,leaves
15.201,2728,65254,Alnus_hirsuta_var_sibirica,leaves
15.215,2250,61268,Alnus_hirsuta_var_sibirica,leaves
15.234,2755,64460,Alnus_hirsuta_var_sibirica,leaves
15.247,2715,62859,Alnus_hirsuta_var_sibirica,leaves
15.261,2824,60681,Alnus_hirsuta_var_sibirica,leaves
15.274,2848,63756,Alnus_hirsuta_var_sibirica,leaves
15.288,2859,62308,Alnus_hirsuta_var_sibirica,leaves
15.301,2947,62923,Alnus_hirsuta_var_sibirica,leaves
15.315,3635,62813,Alnus_hirsuta_var_sibirica,leaves
15.334,3449,61404,Alnus_hirsuta_var_sibirica,leaves
15.348,2986,58806,Alnus_hirsuta_var_sibirica,leaves
15.361,3089,61754,Alnus_hirsuta_var_sibirica,leaves
15.375,3657,63560,Alnus_hirsuta_var_sibirica,leaves
15.388,2509,61309,Alnus_hirsuta_var_sibirica,leaves
15.402,2999,62980,Alnus_hirsuta_var_sibirica,leaves
15.421,3025,78543,Alnus_hirsuta_var_sibirica,leaves
15.434,3131,63584,Alnus_hirsuta_var_sibirica,leaves
15.448,3553,63062,Alnus_hirsuta_var_sibirica,leaves
15.461,3550,63339,Alnus_hirsuta_var_sibirica,leaves
15.475,2961,63741,Alnus_hirsuta_var_sibirica,leaves
15.488,3326,66447,Alnus_hirsuta_var_sibirica,leaves
15.502,3583,65786,Alnus_hirsuta_var_sibirica,leaves
15.521,2937,63644,Alnus_hirsuta_var_sibirica,leaves
15.535,3540,64087,Alnus_hirsuta_var_sibirica,leaves
15.548,2860,59924,Alnus_hirsuta_var_sibirica,leaves
15.562,2949,58299,Alnus_hirsuta_var_sibirica,leaves
15.575,3203,58873,Alnus_hirsuta_var_sibirica,leaves
15.589,3808,62217,Alnus_hirsuta_var_sibirica,leaves
15.602,3106,56378,Alnus_hirsuta_var_sibirica,leaves
15.621,3756,60537,Alnus_hirsuta_var_sibirica,leaves
15.635,3110,64423,Alnus_hirsuta_var_sibirica,leaves
15.648,3139,63584,Alnus_hirsuta_var_sibirica,leaves
15.662,3315,63157,Alnus_hirsuta_var_sibirica,leaves
15.675,3414,63555,Alnus_hirsuta_var_sibirica,leaves
15.689,3365,63807,Alnus_hirsuta_var_sibirica,leaves
15.702,3570,65157,Alnus_hirsuta_var_sibirica,leaves
15.722,3201,66178,Alnus_hirsuta_var_sibirica,leaves
15.735,3852,62005,Alnus_hirsuta_var_sibirica,leaves
15.748,4047,61346,Alnus_hirsuta_var_sibirica,leaves
15.762,3583,63775,Alnus_hirsuta_var_sibirica,leaves
15.775,3838,63435,Alnus_hirsuta_var_sibirica,leaves
15.789,3288,61920,Alnus_hirsuta_var_sibirica,leaves
15.802,3181,60188,Alnus_hirsuta_var_sibirica,leaves
15.822,3436,59986,Alnus_hirsuta_var_sibirica,leaves
15.835,3714,60963,Alnus_hirsuta_var_sibirica,leaves
15.849,3313,63610,Alnus_hirsuta_var_sibirica,leaves
15.862,4032,63928,Alnus_hirsuta_var_sibirica,leaves
15.876,3036,62875,Alnus_hirsuta_var_sibirica,leaves
15.889,3484,61307,Alnus_hirsuta_var_sibirica,leaves
15.909,4498,78575,Alnus_hirsuta_var_sibirica,leaves
15.922,3581,61045,Alnus_hirsuta_var_sibirica,leaves
15.935,3486,61151,Alnus_hirsuta_var_sibirica,leaves
15.949,3781,61074,Alnus_hirsuta_var_sibirica,leaves
15.962,3995,62454,Alnus_hirsuta_var_sibirica,leaves
15.976,3601,61452,Alnus_hirsuta_var_sibirica,leaves
15.989,4001,64719,Alnus_hirsuta_var_sibirica,leaves
16.009,4217,66845,Alnus_hirsuta_var_sibirica,leaves
16.022,4113,62223,Alnus_hirsuta_var_sibirica,leaves
16.036,3757,67313,Alnus_hirsuta_var_sibirica,leaves
16.059,5708,72326,Alnus_hirsuta_var_sibirica,leaves
16.083,5794,73857,Alnus_hirsuta_var_sibirica,leaves
16.122,3307,60634,Alnus_hirsuta_var_sibirica,leaves
16.146,3183,55839,Alnus_hirsuta_var_sibirica,leaves
16.159,4460,65120,Alnus_hirsuta_var_sibirica,leaves
16.172,4102,59979,Alnus_hirsuta_var_sibirica,leaves
16.186,3821,63527,Alnus_hirsuta_var_sibirica,leaves
16.205,3707,63964,Alnus_hirsuta_var_sibirica,leaves
16.219,4141,67975,Alnus_hirsuta_var_sibirica,leaves
16.232,3614,71610,Alnus_hirsuta_var_sibirica,leaves
16.256,6591,73013,Alnus_hirsuta_var_sibirica,leaves
16.279,8143,80929,Alnus_hirsuta_var_sibirica,leaves
16.309,5117,76616,Alnus_hirsuta_var_sibirica,leaves
16.332,4231,72080,Alnus_hirsuta_var_sibirica,leaves
16.356,3974,62552,Alnus_hirsuta_var_sibirica,leaves
16.369,3910,64638,Alnus_hirsuta_var_sibirica,leaves
16.389,4865,79514,Alnus_hirsuta_var_sibirica,leaves
16.402,2754,58429,Alnus_hirsuta_var_sibirica,leaves
16.416,4335,63560,Alnus_hirsuta_var_sibirica,leaves
16.429,3582,57864,Alnus_hirsuta_var_sibirica,leaves
16.443,4530,63207,Alnus_hirsuta_var_sibirica,leaves
16.456,3814,65636,Alnus_hirsuta_var_sibirica,leaves
16.469,3970,65683,Alnus_hirsuta_var_sibirica,leaves
16.499,3304,64327,Alnus_hirsuta_var_sibirica,leaves
16.522,4156,69145,Alnus_hirsuta_var_sibirica,leaves
16.546,4184,65324,Alnus_hirsuta_var_sibirica,leaves
16.559,4420,65465,Alnus_hirsuta_var_sibirica,leaves
16.573,4075,61572,Alnus_hirsuta_var_sibirica,leaves
16.592,3974,63505,Alnus_hirsuta_var_sibirica,leaves
16.606,4292,60620,Alnus_hirsuta_var_sibirica,leaves
16.619,3879,59601,Alnus_hirsuta_var_sibirica,leaves
16.633,4945,62570,Alnus_hirsuta_var_sibirica,leaves
16.646,3957,59910,Alnus_hirsuta_var_sibirica,leaves
16.66,4704,57782,Alnus_hirsuta_var_sibirica,leaves
16.679,4336,75182,Alnus_hirsuta_var_sibirica,leaves
16.692,3789,59496,Alnus_hirsuta_var_sibirica,leaves
16.706,4458,60644,Alnus_hirsuta_var_sibirica,leaves
16.719,4291,60694,Alnus_hirsuta_var_sibirica,leaves
16.733,4232,59279,Alnus_hirsuta_var_sibirica,leaves
16.746,3969,59315,Alnus_hirsuta_var_sibirica,leaves
16.76,3815,59633,Alnus_hirsuta_var_sibirica,leaves
16.779,3769,61384,Alnus_hirsuta_var_sibirica,leaves
16.793,4179,62786,Alnus_hirsuta_var_sibirica,leaves
16.806,4649,61466,Alnus_hirsuta_var_sibirica,leaves
16.82,4661,61264,Alnus_hirsuta_var_sibirica,leaves
16.833,3998,58992,Alnus_hirsuta_var_sibirica,leaves
16.847,3884,59179,Alnus_hirsuta_var_sibirica,leaves
16.86,3859,60291,Alnus_hirsuta_var_sibirica,leaves
16.879,3455,57528,Alnus_hirsuta_var_sibirica,leaves
16.893,4295,60044,Alnus_hirsuta_var_sibirica,leaves
16.906,4110,59615,Alnus_hirsuta_var_sibirica,leaves
16.92,4252,61675,Alnus_hirsuta_var_sibirica,leaves
16.933,4138,61034,Alnus_hirsuta_var_sibirica,leaves
16.947,5035,66285,Alnus_hirsuta_var_sibirica,leaves
16.96,4115,63331,Alnus_hirsuta_var_sibirica,leaves
16.979,3895,64082,Alnus_hirsuta_var_sibirica,leaves
16.993,4420,66413,Alnus_hirsuta_var_sibirica,leaves
17.006,5109,69020,Alnus_hirsuta_var_sibirica,leaves
17.02,4350,69740,Alnus_hirsuta_var_sibirica,leaves
17.033,5330,65535,Alnus_hirsuta_var_sibirica,leaves
17.047,4547,62517,Alnus_hirsuta_var_sibirica,leaves
17.06,4582,62948,Alnus_hirsuta_var_sibirica,leaves
17.08,3959,62266,Alnus_hirsuta_var_sibirica,leaves
17.093,4440,62839,Alnus_hirsuta_var_sibirica,leaves
17.107,4318,62011,Alnus_hirsuta_var_sibirica,leaves
17.12,4291,64859,Alnus_hirsuta_var_sibirica,leaves
17.134,3941,63704,Alnus_hirsuta_var_sibirica,leaves
17.147,4010,66813,Alnus_hirsuta_var_sibirica,leaves
17.166,4446,94220,Alnus_hirsuta_var_sibirica,leaves
17.19,3859,67952,Alnus_hirsuta_var_sibirica,leaves
17.223,3874,72053,Alnus_hirsuta_var_sibirica,leaves
17.237,4344,78072,Alnus_hirsuta_var_sibirica,leaves
17.25,3841,73051,Alnus_hirsuta_var_sibirica,leaves
17.27,4364,71902,Alnus_hirsuta_var_sibirica,leaves
17.293,3904,58849,Alnus_hirsuta_var_sibirica,leaves
17.307,4168,61968,Alnus_hirsuta_var_sibirica,leaves
17.32,4227,63953,Alnus_hirsuta_var_sibirica,leaves
17.334,4557,65946,Alnus_hirsuta_var_sibirica,leaves
17.347,4772,62656,Alnus_hirsuta_var_sibirica,leaves
17.366,4701,65851,Alnus_hirsuta_var_sibirica,leaves
17.38,3609,64933,Alnus_hirsuta_var_sibirica,leaves
17.393,4021,63317,Alnus_hirsuta_var_sibirica,leaves
17.407,3849,61682,Alnus_hirsuta_var_sibirica,leaves
17.42,3893,66583,Alnus_hirsuta_var_sibirica,leaves
17.434,4381,68983,Alnus_hirsuta_var_sibirica,leaves
17.463,5675,67001,Alnus_hirsuta_var_sibirica,leaves
17.487,4618,71259,Alnus_hirsuta_var_sibirica,leaves
17.51,4108,62899,Alnus_hirsuta_var_sibirica,leaves
17.534,4275,58495,Alnus_hirsuta_var_sibirica,leaves
17.553,5013,67631,Alnus_hirsuta_var_sibirica,leaves
17.566,4171,68161,Alnus_hirsuta_var_sibirica,leaves
17.59,4291,71109,Alnus_hirsuta_var_sibirica,leaves
17.614,4566,71226,Alnus_hirsuta_var_sibirica,leaves
17.637,3831,69123,Alnus_hirsuta_var_sibirica,leaves
17.666,4117,63655,Alnus_hirsuta_var_sibirica,leaves
17.68,4093,65706,Alnus_hirsuta_var_sibirica,leaves
17.693,3923,67056,Alnus_hirsuta_var_sibirica,leaves
17.707,3844,64647,Alnus_hirsuta_var_sibirica,leaves
17.72,4015,63291,Alnus_hirsuta_var_sibirica,leaves
17.734,4246,65095,Alnus_hirsuta_var_sibirica,leaves
17.753,4205,63887,Alnus_hirsuta_var_sibirica,leaves
17.767,3720,65251,Alnus_hirsuta_var_sibirica,leaves
17.78,4517,62404,Alnus_hirsuta_var_sibirica,leaves
17.794,4215,63514,Alnus_hirsuta_var_sibirica,leaves
17.807,3819,63642,Alnus_hirsuta_var_sibirica,leaves
17.82,4179,61781,Alnus_hirsuta_var_sibirica,leaves
17.84,4843,78456,Alnus_hirsuta_var_sibirica,leaves
17.853,4798,64292,Alnus_hirsuta_var_sibirica,leaves
17.867,4118,63553,Alnus_hirsuta_var_sibirica,leaves
17.88,3665,62305,Alnus_hirsuta_var_sibirica,leaves
17.894,3804,65502,Alnus_hirsuta_var_sibirica,leaves
17.917,4113,63735,Alnus_hirsuta_var_sibirica,leaves
17.947,4264,66405,Alnus_hirsuta_var_sibirica,leaves
17.97,3796,64163,Alnus_hirsuta_var_sibirica,leaves
17.993,4023,60740,Alnus_hirsuta_var_sibirica,leaves
18.007,4869,65310,Alnus_hirsuta_var_sibirica,leaves
18.02,3943,59945,Alnus_hirsuta_var_sibirica,leaves
18.04,4560,64026,Alnus_hirsuta_var_sibirica,leaves
18.053,4332,64984,Alnus_hirsuta_var_sibirica,leaves
18.067,4336,60431,Alnus_hirsuta_var_sibirica,leaves
18.08,4356,60374,Alnus_hirsuta_var_sibirica,leaves
18.094,3939,58168,Alnus_hirsuta_var_sibirica,leaves
18.107,4239,61499,Alnus_hirsuta_var_sibirica,leaves
18.121,4419,59439,Alnus_hirsuta_var_sibirica,leaves
18.14,4240,63261,Alnus_hirsuta_var_sibirica,leaves
18.153,4449,65334,Alnus_hirsuta_var_sibirica,leaves
18.167,4678,64598,Alnus_hirsuta_var_sibirica,leaves
18.19,3182,61037,Alnus_hirsuta_var_sibirica,leaves
18.204,4528,65457,Alnus_hirsuta_var_sibirica,leaves
18.217,4261,61861,Alnus_hirsuta_var_sibirica,leaves
18.237,4529,64098,Alnus_hirsuta_var_sibirica,leaves
18.25,4008,61465,Alnus_hirsuta_var_sibirica,leaves
18.264,4231,60491,Alnus_hirsuta_var_sibirica,leaves
18.277,4696,60211,Alnus_hirsuta_var_sibirica,leaves
18.29,4729,61615,Alnus_hirsuta_var_sibirica,leaves
18.304,4145,57651,Alnus_hirsuta_var_sibirica,leaves
18.323,4489,70780,Alnus_hirsuta_var_sibirica,leaves
18.337,3685,57111,Alnus_hirsuta_var_sibirica,leaves
18.35,3500,61085,Alnus_hirsuta_var_sibirica,leaves
18.364,4218,60259,Alnus_hirsuta_var_sibirica,leaves
18.377,4094,58820,Alnus_hirsuta_var_sibirica,leaves
18.391,4288,61868,Alnus_hirsuta_var_sibirica,leaves
18.404,4536,60368,Alnus_hirsuta_var_sibirica,leaves
18.423,4236,65888,Alnus_hirsuta_var_sibirica,leaves
18.437,4646,61950,Alnus_hirsuta_var_sibirica,leaves
18.45,4152,62105,Alnus_hirsuta_var_sibirica,leaves
18.464,4125,60975,Alnus_hirsuta_var_sibirica,leaves
18.477,4062,62917,Alnus_hirsuta_var_sibirica,leaves
18.491,4147,63990,Alnus_hirsuta_var_sibirica,leaves
18.53,10590,93630,Alnus_hirsuta_var_sibirica,leaves
18.564,5130,92999,Alnus_hirsuta_var_sibirica,leaves
18.587,6674,88528,Alnus_hirsuta_var_sibirica,leaves
18.617,3751,65891,Alnus_hirsuta_var_sibirica,leaves
18.63,4310,67677,Alnus_hirsuta_var_sibirica,leaves
18.643,4325,65100,Alnus_hirsuta_var_sibirica,leaves
18.657,4419,67387,Alnus_hirsuta_var_sibirica,leaves
18.67,3927,63023,Alnus_hirsuta_var_sibirica,leaves
18.684,3886,69252,Alnus_hirsuta_var_sibirica,leaves
18.697,4077,65318,Alnus_hirsuta_var_sibirica,leaves
18.717,4047,66363,Alnus_hirsuta_var_sibirica,leaves
18.73,4115,65811,Alnus_hirsuta_var_sibirica,leaves
18.744,4225,67485,Alnus_hirsuta_var_sibirica,leaves
18.757,4075,63392,Alnus_hirsuta_var_sibirica,leaves
18.771,4117,65686,Alnus_hirsuta_var_sibirica,leaves
18.784,4467,67286,Alnus_hirsuta_var_sibirica,leaves
18.798,3809,71416,Alnus_hirsuta_var_sibirica,leaves
18.817,3829,72489,Alnus_hirsuta_var_sibirica,leaves
18.841,5057,78629,Alnus_hirsuta_var_sibirica,leaves
18.864,5622,85410,Alnus_hirsuta_var_sibirica,leaves
18.903,2959,78645,Alnus_hirsuta_var_sibirica,leaves
18.937,4210,75957,Alnus_hirsuta_var_sibirica,leaves
18.96,3594,66661,Alnus_hirsuta_var_sibirica,leaves
18.984,3720,61692,Alnus_hirsuta_var_sibirica,leaves
19.013,3129,64377,Alnus_hirsuta_var_sibirica,leaves
19.037,4088,73037,Alnus_hirsuta_var_sibirica,leaves
19.06,3972,73526,Alnus_hirsuta_var_sibirica,leaves
19.09,4560,93885,Alnus_hirsuta_var_sibirica,leaves
19.113,5070,78496,Alnus_hirsuta_var_sibirica,leaves
19.147,5050,69274,Alnus_hirsuta_var_sibirica,leaves
19.186,5286,70480,Alnus_hirsuta_var_sibirica,leaves
19.21,5570,77107,Alnus_hirsuta_var_sibirica,leaves
19.233,5247,80758,Alnus_hirsuta_var_sibirica,leaves
19.257,5755,83516,Alnus_hirsuta_var_sibirica,leaves
19.296,4231,72513,Alnus_hirsuta_var_sibirica,leaves
19.319,4090,74866,Alnus_hirsuta_var_sibirica,leaves
19.343,4199,73262,Alnus_hirsuta_var_sibirica,leaves
19.372,4400,85950,Alnus_hirsuta_var_sibirica,leaves
19.396,4291,71260,Alnus_hirsuta_var_sibirica,leaves
19.419,4276,66423,Alnus_hirsuta_var_sibirica,leaves
19.443,3139,64713,Alnus_hirsuta_var_sibirica,leaves
19.482,4241,62202,Alnus_hirsuta_var_sibirica,leaves
19.506,3700,61478,Alnus_hirsuta_var_sibirica,leaves
19.529,3679,66974,Alnus_hirsuta_var_sibirica,leaves
19.543,4900,79491,Alnus_hirsuta_var_sibirica,leaves
19.572,4091,81388,Alnus_hirsuta_var_sibirica,leaves
19.596,4846,73028,Alnus_hirsuta_var_sibirica,leaves
19.619,4842,73142,Alnus_hirsuta_var_sibirica,leaves
19.633,4506,79301,Alnus_hirsuta_var_sibirica,leaves
19.662,4216,80914,Alnus_hirsuta_var_sibirica,leaves
19.685,4824,83275,Alnus_hirsuta_var_sibirica,leaves
19.709,6044,79497,Alnus_hirsuta_var_sibirica,leaves
19.732,4988,78546,Alnus_hirsuta_var_sibirica,leaves
19.752,8061,109325,Alnus_hirsuta_var_sibirica,leaves
19.765,6761,85798,Alnus_hirsuta_var_sibirica,leaves
19.779,7240,82583,Alnus_hirsuta_var_sibirica,leaves
19.802,7701,82318,Alnus_hirsuta_var_sibirica,leaves
19.816,7764,86528,Alnus_hirsuta_var_sibirica,leaves
19.855,8275,88141,Alnus_hirsuta_var_sibirica,leaves
19.879,8710,87057,Alnus_hirsuta_var_sibirica,leaves
19.902,7882,88103,Alnus_hirsuta_var_sibirica,leaves
19.942,10604,118311,Alnus_hirsuta_var_sibirica,leaves
19.975,9634,92022,Alnus_hirsuta_var_sibirica,leaves
20.009,10957,95015,Alnus_hirsuta_var_sibirica,leaves
20.048,13470,134252,Alnus_hirsuta_var_sibirica,leaves
20.082,14825,158270,Alnus_hirsuta_var_sibirica,leaves
20.115,12551,132259,Alnus_hirsuta_var_sibirica,leaves
20.155,11420,111740,Alnus_hirsuta_var_sibirica,leaves
20.188,10693,98212,Alnus_hirsuta_var_sibirica,leaves
20.228,10312,110080,Alnus_hirsuta_var_sibirica,leaves
20.261,10863,107410,Alnus_hirsuta_var_sibirica,leaves
20.295,10776,101099,Alnus_hirsuta_var_sibirica,leaves
20.334,9494,97217,Alnus_hirsuta_var_sibirica,leaves
20.368,9583,94266,Alnus_hirsuta_var_sibirica,leaves
20.401,10193,97352,Alnus_hirsuta_var_sibirica,leaves
20.44,10560,87929,Alnus_hirsuta_var_sibirica,leaves
20.474,8838,90646,Alnus_hirsuta_var_sibirica,leaves
20.513,9516,97798,Alnus_hirsuta_var_sibirica,leaves
20.547,10071,96835,Alnus_hirsuta_var_sibirica,leaves
20.58,10189,100617,Alnus_hirsuta_var_sibirica,leaves
20.62,9286,93545,Alnus_hirsuta_var_sibirica,leaves
20.653,10987,97073,Alnus_hirsuta_var_sibirica,leaves
20.692,9132,91228,Alnus_hirsuta_var_sibirica,leaves
20.726,9438,85430,Alnus_hirsuta_var_sibirica,leaves
20.759,8851,84545,Alnus_hirsuta_var_sibirica,leaves
20.799,10533,91160,Alnus_hirsuta_var_sibirica,leaves
20.832,13332,109835,Alnus_hirsuta_var_sibirica,leaves
20.866,10075,84284,Alnus_hirsuta_var_sibirica,leaves
20.905,7987,88637,Alnus_hirsuta_var_sibirica,leaves
20.938,7750,78704,Alnus_hirsuta_var_sibirica,leaves
20.978,6412,75339,Alnus_hirsuta_var_sibirica,leaves
21.011,6013,69454,Alnus_hirsuta_var_sibirica,leaves
21.045,7288,67455,Alnus_hirsuta_var_sibirica,leaves
21.084,6932,68622,Alnus_hirsuta_var_sibirica,leaves
21.117,8918,80552,Alnus_hirsuta_var_sibirica,leaves
21.157,7227,66775,Alnus_hirsuta_var_sibirica,leaves
21.19,5309,47785,Alnus_hirsuta_var_sibirica,leaves
21.223,5054,46156,Alnus_hirsuta_var_sibirica,leaves
21.263,5709,63478,Alnus_hirsuta_var_sibirica,leaves
21.296,4721,55552,Alnus_hirsuta_var_sibirica,leaves
21.33,4585,47537,Alnus_hirsuta_var_sibirica,leaves
21.369,5818,58837,Alnus_hirsuta_var_sibirica,leaves
21.402,5448,56371,Alnus_hirsuta_var_sibirica,leaves
21.442,5344,57029,Alnus_hirsuta_var_sibirica,leaves
21.475,5383,55093,Alnus_hirsuta_var_sibirica,leaves
21.509,4693,49545,Alnus_hirsuta_var_sibirica,leaves
21.548,5369,55924,Alnus_hirsuta_var_sibirica,leaves
21.581,5676,50491,Alnus_hirsuta_var_sibirica,leaves
21.615,6269,54635,Alnus_hirsuta_var_sibirica,leaves
21.654,6328,54326,Alnus_hirsuta_var_sibirica,leaves
21.687,8328,65327,Alnus_hirsuta_var_sibirica,leaves
21.727,6759,51788,Alnus_hirsuta_var_sibirica,leaves
21.76,6600,49333,Alnus_hirsuta_var_sibirica,leaves
21.794,6057,44326,Alnus_hirsuta_var_sibirica,leaves
21.833,6236,43606,Alnus_hirsuta_var_sibirica,leaves
21.866,6900,45166,Alnus_hirsuta_var_sibirica,leaves
21.905,6524,46176,Alnus_hirsuta_var_sibirica,leaves
21.939,7927,48338,Alnus_hirsuta_var_sibirica,leaves
21.972,6776,48098,Alnus_hirsuta_var_sibirica,leaves
22.012,7926,67357,Alnus_hirsuta_var_sibirica,leaves
22.045,6940,61437,Alnus_hirsuta_var_sibirica,leaves
22.078,6999,59730,Alnus_hirsuta_var_sibirica,leaves
22.118,7489,56844,Alnus_hirsuta_var_sibirica,leaves
22.151,6570,50970,Alnus_hirsuta_var_sibirica,leaves
22.19,6723,53054,Alnus_hirsuta_var_sibirica,leaves
22.224,7164,55600,Alnus_hirsuta_var_sibirica,leaves
22.257,8369,61777,Alnus_hirsuta_var_sibirica,leaves
22.297,16059,103474,Alnus_hirsuta_var_sibirica,leaves
22.33,16212,109059,Alnus_hirsuta_var_sibirica,leaves
22.369,13096,83257,Alnus_hirsuta_var_sibirica,leaves
22.403,9607,60265,Alnus_hirsuta_var_sibirica,leaves
22.436,8890,53420,Alnus_hirsuta_var_sibirica,leaves
22.475,8249,57997,Alnus_hirsuta_var_sibirica,leaves
22.509,8554,58783,Alnus_hirsuta_var_sibirica,leaves
22.542,8854,59625,Alnus_hirsuta_var_sibirica,leaves
22.581,8533,59065,Alnus_hirsuta_var_sibirica,leaves
22.615,9378,60190,Alnus_hirsuta_var_sibirica,leaves
22.654,7192,60696,Alnus_hirsuta_var_sibirica,leaves
22.688,8654,60293,Alnus_hirsuta_var_sibirica,leaves
22.721,8673,62295,Alnus_hirsuta_var_sibirica,leaves
22.76,9637,61447,Alnus_hirsuta_var_sibirica,leaves
22.794,9556,64076,Alnus_hirsuta_var_sibirica,leaves
22.827,10473,63602,Alnus_hirsuta_var_sibirica,leaves
22.867,9549,67742,Alnus_hirsuta_var_sibirica,leaves
22.9,9637,63014,Alnus_hirsuta_var_sibirica,leaves
22.939,8921,67234,Alnus_hirsuta_var_sibirica,leaves
22.973,9575,63396,Alnus_hirsuta_var_sibirica,leaves
23.006,9605,68593,Alnus_hirsuta_var_sibirica,leaves
23.045,9283,62267,Alnus_hirsuta_var_sibirica,leaves
23.079,10225,64329,Alnus_hirsuta_var_sibirica,leaves
23.118,10283,70891,Alnus_hirsuta_var_sibirica,leaves
23.152,9737,70436,Alnus_hirsuta_var_sibirica,leaves
23.185,12151,75271,Alnus_hirsuta_var_sibirica,leaves
23.225,9832,75392,Alnus_hirsuta_var_sibirica,leaves
23.258,11140,76882,Alnus_hirsuta_var_sibirica,leaves
23.291,10633,73217,Alnus_hirsuta_var_sibirica,leaves
23.331,11309,74308,Alnus_hirsuta_var_sibirica,leaves
23.364,11034,69963,Alnus_hirsuta_var_sibirica,leaves
23.403,10110,71515,Alnus_hirsuta_var_sibirica,leaves
23.437,10468,66514,Alnus_hirsuta_var_sibirica,leaves
23.47,9364,65463,Alnus_hirsuta_var_sibirica,leaves
23.509,9789,67357,Alnus_hirsuta_var_sibirica,leaves
23.543,9444,60865,Alnus_hirsuta_var_sibirica,leaves
23.582,11102,62344,Alnus_hirsuta_var_sibirica,leaves
23.616,9375,51946,Alnus_hirsuta_var_sibirica,leaves
23.649,8776,45558,Alnus_hirsuta_var_sibirica,leaves
23.688,8029,60196,Alnus_hirsuta_var_sibirica,leaves
23.722,8111,56522,Alnus_hirsuta_var_sibirica,leaves
23.755,8357,60325,Alnus_hirsuta_var_sibirica,leaves
23.795,9632,61484,Alnus_hirsuta_var_sibirica,leaves
23.828,10497,59471,Alnus_hirsuta_var_sibirica,leaves
23.867,9200,60245,Alnus_hirsuta_var_sibirica,leaves
23.901,9618,59704,Alnus_hirsuta_var_sibirica,leaves
